respondent_id,Q1_age_group,Q2_gender,Q3_city_tier,Q4_occupation,Q5_monthly_income,Q6_act_gym,Q6_act_yoga,Q6_act_running,Q6_act_cycling,Q6_act_swimming,Q6_act_team_sports,Q6_act_outdoor,Q6_act_home_workout,Q6_act_none,Q7_workout_days_per_week,Q8_workout_location,Q9_goal_weight_loss,Q9_goal_muscle_building,Q9_goal_endurance,Q9_goal_flexibility,Q9_goal_mental_wellness,Q9_goal_recreational,Q9_goal_competitive,Q9_goal_general_health,Q10_influencer_affinity,Q11_current_monthly_spend_inr,Q12_shop_brand_app,Q12_shop_myntra_ajio,Q12_shop_amazon_flipkart,Q12_shop_brand_website,Q12_shop_physical_store,Q12_shop_social_commerce,Q12_shop_local_unbranded,Q13_factor_price,Q13_factor_brand_rep,Q13_factor_fabric_quality,Q13_factor_style,Q13_factor_sustainability,Q13_factor_influencer,Q13_factor_peer_rec,Q13_factor_loyalty_rewards,Q13_factor_size_avail,Q14_purchase_frequency,Q15_brand_nike,Q15_brand_adidas,Q15_brand_puma,Q15_brand_decathlon,Q15_brand_hrx_reebok,Q15_brand_indian_d2c,Q15_brand_unbranded,Q15_brand_none,Q16_feat_personalised_rec,Q16_feat_browse_purchase,Q16_feat_loyalty_rewards,Q16_feat_sustainability_info,Q16_feat_outfit_builder,Q16_feat_size_virtual_tryon,Q16_feat_order_tracking,Q16_feat_community_features,Q16_feat_flash_sales,Q16_feat_brand_collab,Q17_sustainability_importance,Q18_community_challenge_likelihood,Q19_flash_sale_likelihood,Q20_virtual_tryon_importance,Q21_prod_performance_activewear,Q21_prod_casual_athleisure,Q21_prod_sports_footwear,Q21_prod_accessories,Q21_prod_yoga_wellness,Q21_prod_swimwear,Q21_prod_outdoor_gear,Q22_brand_app_usage,Q24_wtp_monthly_inr,Q25_app_download_intent,persona_label
583,18-22,Female,Tier_1,Salaried_Private,60k-80k,1,1,1,0,1,0,0,1,0,5-7_days,Sports_club,1,1,1,0,0,0,1,0,Yes_influences_purchases,1702,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,Monthly_or_more,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,5,5,1,5,1,1,1,0,0,1,0,Prefers_3rd_party,2120,Yes,Serious_Athlete
584,18-22,Prefer_not_to_say,Metro,Student,40k-60k,1,0,1,1,0,0,0,1,0,3-4_days,Commercial_gym,1,1,1,0,1,1,0,0,Yes_occasional,2385,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,Yearly,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,2,4,4,4,1,1,0,0,0,0,0,Prefers_3rd_party,3727,No,Casual_Gym_Goer
585,18-22,Female,Tier_1,Salaried_Private,20k-40k,0,0,1,0,0,1,0,1,0,1-2_days,Commercial_gym,0,1,0,0,0,1,0,1,No,14369,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,Rarely,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,4,3,3,1,1,1,1,0,1,0,1,No_mobile_shopping,19601,No,Budget_Student
586,23-27,Female,Metro,Salaried_Private,60k-80k,1,1,1,0,0,0,0,0,0,1-2_days,Home,1,0,0,1,1,0,0,0,Yes_influences_purchases,4805,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,Every_2-3_months,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,3,2,3,3,1,1,1,1,0,1,0,Uses_regularly,8406,Maybe,Fashion_First
587,23-27,Male,Metro,Student,60k-80k,1,0,1,1,0,0,1,0,0,5-7_days,Commercial_gym,1,1,0,0,0,0,0,0,Yes_occasional,2658,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,Every_2-3_months,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,5,3,2,3,1,1,0,1,0,0,0,Prefers_3rd_party,3438,Yes,Serious_Athlete
588,18-22,Female,Tier_3,Salaried_Private,Above_100k,1,1,0,1,0,0,0,1,0,3-4_days,Commercial_gym,1,0,0,0,0,1,0,0,Yes_occasional,3497,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,Every_2-3_months,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,3,3,4,2,1,1,0,1,0,0,0,Uses_regularly,3682,Yes,Casual_Gym_Goer
589,23-27,Female,Tier_2,Salaried_Private,20k-40k,1,0,1,1,0,1,0,1,0,5-7_days,Commercial_gym,1,0,0,0,1,1,0,1,Yes_influences_purchases,3241,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,Every_2-3_months,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,4,3,3,5,1,1,1,1,0,1,0,Prefers_3rd_party,3407,Yes,Casual_Gym_Goer
590,23-27,Female,Tier_1,Salaried_Private,60k-80k,1,1,1,0,0,1,0,0,0,3-4_days,Outdoors,0,1,1,1,1,0,0,1,No,3194,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,Yearly,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,2,4,2,3,1,1,1,0,0,0,1,Prefers_3rd_party,4694,Yes,Serious_Athlete
591,23-27,Male,Metro,Student,Below_20k,0,0,0,0,0,0,0,1,0,1-2_days,Commercial_gym,0,1,0,0,0,1,0,0,Yes_influences_purchases,467,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,Every_6_months,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,3,4,5,2,1,1,0,0,0,0,0,Uses_regularly,720,Maybe,Budget_Student
592,28-32,Male,Tier_1,Student,60k-80k,0,0,1,1,0,0,0,0,0,3-4_days,Commercial_gym,1,1,0,0,0,0,0,1,Yes_occasional,100,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,Every_6_months,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,4,5,2,3,1,1,0,0,0,0,0,Installed_rarely,135,Yes,Casual_Gym_Goer
593,28-32,Female,Tier_1,Freelancer,40k-60k,1,1,1,0,0,0,0,0,0,3-4_days,Home,0,1,0,0,0,0,0,1,No,3387,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,Monthly_or_more,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,4,4,4,5,1,1,1,1,0,0,0,Installed_rarely,4725,Maybe,Casual_Gym_Goer
594,18-22,Male,Tier_2,Salaried_Private,40k-60k,1,1,0,0,0,0,0,0,0,3-4_days,Commercial_gym,0,0,0,1,0,0,0,0,Yes_influences_purchases,3727,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,Monthly_or_more,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,2,3,5,3,1,1,0,1,0,1,0,Installed_rarely,5958,Maybe,Fashion_First
595,23-27,Male,Tier_3,Student,80k-100k,1,0,1,0,0,0,0,1,0,5-7_days,Sports_club,0,1,1,0,0,0,0,0,Yes_influences_purchases,10748,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,Every_6_months,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,4,2,1,3,1,1,0,1,1,0,0,Installed_rarely,15585,Yes,Serious_Athlete
596,33-35,Non_binary,Metro,Salaried_Public,40k-60k,1,0,0,0,1,0,1,0,0,3-4_days,Commercial_gym,0,1,0,0,0,1,0,0,No,1306,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,Every_2-3_months,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,5,3,5,3,0,0,0,1,0,0,0,Installed_rarely,1353,Maybe,Casual_Gym_Goer
597,18-22,Male,Metro,Salaried_Public,20k-40k,0,1,1,0,0,1,1,0,0,5-7_days,Home,1,0,0,0,1,1,0,0,No,3006,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,Every_2-3_months,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,5,5,2,3,1,1,0,1,1,1,0,Uses_regularly,4946,Yes,Outdoor_Enthusiast
598,23-27,Male,Metro,Salaried_Private,40k-60k,0,1,0,0,0,0,0,1,0,1-2_days,Home,0,0,0,1,1,1,0,1,Yes_influences_purchases,1677,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,Every_2-3_months,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,4,4,4,5,1,1,1,1,0,0,0,Uses_regularly,1957,No,Fashion_First
599,28-32,Male,Metro,Student,Below_20k,0,0,0,0,0,1,0,1,0,0_days,Commercial_gym,0,0,0,0,0,0,0,1,Yes_influences_purchases,736,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,Yearly,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,2,2,3,3,1,1,1,0,0,0,0,No_mobile_shopping,777,Yes,Budget_Student
600,33-35,Male,Metro,Salaried_Private,80k-100k,1,0,0,0,0,0,0,0,0,0_days,Commercial_gym,1,1,0,1,0,0,0,0,Yes_occasional,257,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,Every_6_months,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,2,2,4,5,0,1,0,1,1,0,0,Prefers_3rd_party,278,Maybe,Fashion_First
601,23-27,Female,Metro,Salaried_Private,60k-80k,0,1,0,0,1,0,0,0,0,3-4_days,Online_virtual,0,0,0,0,0,1,0,0,Yes_influences_purchases,5615,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,Every_6_months,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,4,3,5,5,1,1,0,0,1,0,0,Installed_rarely,6743,Maybe,Fashion_First
602,28-32,Female,Metro,Student,60k-80k,0,1,0,1,0,1,1,1,0,5-7_days,Sports_club,1,1,1,1,1,0,0,0,Yes_occasional,3605,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,Every_2-3_months,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,4,2,2,3,1,1,1,0,0,0,1,Installed_rarely,317,Maybe,Outdoor_Enthusiast
603,18-22,Prefer_not_to_say,Metro,Student,40k-60k,0,1,1,0,0,0,0,0,0,3-4_days,Online_virtual,1,0,1,0,0,1,0,0,Yes_occasional,1159,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,Yearly,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,2,5,3,0,0,1,0,1,0,0,No_mobile_shopping,1233,Maybe,Budget_Student
604,28-32,Female,Metro,Other,80k-100k,1,1,0,0,1,0,1,1,0,5-7_days,Outdoors,1,0,1,1,1,0,0,0,Yes_occasional,5583,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,Monthly_or_more,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,4,4,4,3,1,0,1,1,1,1,0,Installed_rarely,5528,Maybe,Outdoor_Enthusiast
605,18-22,Female,Tier_2,Student,20k-40k,1,0,0,0,0,0,0,0,0,3-4_days,Commercial_gym,1,0,0,1,0,1,0,0,No,863,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Every_6_months,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,2,5,4,4,1,0,1,1,0,0,0,Prefers_3rd_party,827,No,Budget_Student
606,23-27,Male,Metro,Salaried_Private,20k-40k,0,0,1,1,0,1,1,0,0,3-4_days,Dont_workout,1,1,1,1,1,1,1,1,No,3976,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,Every_6_months,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,5,3,4,2,0,0,0,0,1,1,1,Uses_regularly,6726,Yes,Outdoor_Enthusiast
607,23-27,Female,Tier_2,Student,Below_20k,0,0,0,0,0,1,1,0,0,3-4_days,Outdoors,0,1,0,0,0,1,1,1,Yes_influences_purchases,788,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,Every_6_months,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,2,4,3,4,1,1,0,1,0,0,0,Prefers_3rd_party,707,Yes,Budget_Student
608,23-27,Male,Metro,Salaried_Public,Above_100k,0,0,1,1,0,0,1,0,0,5-7_days,Commercial_gym,1,1,1,0,0,0,1,0,Yes_occasional,10930,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,Every_2-3_months,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,3,4,3,2,1,1,1,0,0,0,0,Uses_regularly,20349,Yes,Serious_Athlete
609,28-32,Male,Metro,Salaried_Private,Above_100k,0,1,1,1,0,0,0,0,0,0_days,Outdoors,1,1,1,1,0,0,1,1,Yes_occasional,6891,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,Every_6_months,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,4,4,3,5,1,0,1,1,1,0,0,Uses_regularly,8642,Maybe,Outdoor_Enthusiast
610,23-27,Non_binary,Metro,Student,60k-80k,0,0,0,1,1,0,0,1,0,3-4_days,Commercial_gym,1,1,0,0,0,1,0,1,Yes_occasional,4969,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,Every_6_months,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,5,3,3,5,0,1,1,0,0,0,0,Installed_rarely,4597,Maybe,Casual_Gym_Goer
611,28-32,Female,Tier_1,Student,20k-40k,1,1,0,0,1,0,0,0,0,1-2_days,Outdoors,0,0,0,1,0,0,0,0,Yes_influences_purchases,3679,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,Every_2-3_months,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,3,2,5,5,0,1,1,1,0,0,0,Prefers_3rd_party,3264,Maybe,Fashion_First
612,28-32,Male,Metro,Salaried_Private,20k-40k,1,1,0,0,0,0,0,0,0,5-7_days,Online_virtual,1,1,0,0,0,1,0,0,Yes_occasional,2390,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,Monthly_or_more,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,3,2,4,4,0,1,1,0,0,0,0,Uses_regularly,3376,Yes,Fashion_First
613,18-22,Female,Tier_1,Student,40k-60k,1,1,1,1,0,1,0,1,0,1-2_days,Online_virtual,0,1,1,0,1,0,1,1,Yes_occasional,943,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,Every_6_months,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,3,3,5,2,0,1,1,1,0,0,0,No_mobile_shopping,1331,Maybe,Budget_Student
614,23-27,Male,Metro,Student,Below_20k,0,0,1,0,0,1,0,1,0,0_days,Outdoors,0,0,0,0,1,1,0,0,Yes_influences_purchases,288,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,Rarely,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,5,3,5,1,1,0,1,0,1,1,Prefers_3rd_party,291,Yes,Budget_Student
615,23-27,Male,Tier_3,Student,40k-60k,1,0,1,0,0,0,0,1,0,3-4_days,Outdoors,1,0,0,0,1,1,0,0,Yes_occasional,2527,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,Yearly,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,3,4,3,3,0,0,1,1,0,0,0,Prefers_3rd_party,3324,Maybe,Casual_Gym_Goer
616,28-32,Male,Metro,Salaried_Public,40k-60k,1,0,1,1,0,1,1,0,0,5-7_days,Outdoors,0,0,0,1,0,0,1,1,Yes_occasional,2780,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,Every_6_months,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,5,5,5,3,0,0,1,1,0,0,1,Uses_regularly,3129,Yes,Outdoor_Enthusiast
617,23-27,Male,Tier_1,Salaried_Private,40k-60k,0,1,1,1,1,1,1,0,0,3-4_days,Outdoors,0,0,1,0,1,1,1,1,Yes_influences_purchases,3542,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,Monthly_or_more,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,5,5,5,2,1,1,1,1,0,1,0,Installed_rarely,257,Yes,Outdoor_Enthusiast
618,28-32,Male,Tier_2,Salaried_Private,60k-80k,1,0,0,0,1,0,0,1,0,3-4_days,Home,1,1,0,1,0,0,1,0,No,5384,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,Yearly,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,2,4,5,3,1,1,0,1,0,0,1,Prefers_3rd_party,5142,Maybe,Casual_Gym_Goer
619,28-32,Male,Metro,Student,Above_100k,1,0,1,1,0,0,1,0,0,5-7_days,Commercial_gym,1,1,1,0,0,0,0,1,Yes_occasional,13280,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,Every_2-3_months,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,4,2,4,3,1,1,1,0,0,0,0,Uses_regularly,20276,Yes,Serious_Athlete
620,33-35,Male,Metro,Salaried_Public,80k-100k,0,0,1,0,1,1,0,1,0,3-4_days,Commercial_gym,1,0,1,0,0,1,1,0,Yes_occasional,9107,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,Every_2-3_months,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,3,2,4,3,0,0,1,1,1,1,1,Uses_regularly,11938,Yes,Serious_Athlete
621,33-35,Male,Tier_2,Business_Owner,40k-60k,0,0,1,1,1,0,0,0,0,3-4_days,Outdoors,0,0,1,1,1,1,1,0,Yes_occasional,2333,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,Every_6_months,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,5,1,3,2,1,1,1,1,1,0,0,Prefers_3rd_party,3499,Yes,Outdoor_Enthusiast
622,33-35,Female,Metro,Salaried_Private,40k-60k,0,1,1,0,0,0,0,0,0,0_days,Home,0,1,0,1,1,1,0,1,Yes_influences_purchases,2411,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,Monthly_or_more,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,2,4,2,5,1,1,0,0,1,0,0,Uses_regularly,2504,Yes,Fashion_First
623,18-22,Female,Metro,Student,60k-80k,0,1,0,0,0,0,1,1,0,3-4_days,Commercial_gym,0,0,0,0,1,1,0,1,No,1667,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,Every_6_months,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,4,4,4,5,1,0,1,0,1,0,0,Prefers_3rd_party,2615,Maybe,Budget_Student
624,33-35,Female,Metro,Salaried_Private,40k-60k,0,0,1,0,1,1,0,1,0,1-2_days,Outdoors,1,0,0,0,1,1,0,1,Yes_occasional,3518,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,Monthly_or_more,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,2,1,2,5,0,1,1,1,1,1,0,Uses_regularly,5677,Maybe,Fashion_First
625,18-22,Male,Metro,Student,20k-40k,0,1,0,1,0,0,0,0,0,3-4_days,Sports_club,0,0,1,0,0,1,0,1,Yes_occasional,939,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,Yearly,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,2,3,4,4,1,1,0,0,1,0,0,Uses_regularly,1317,Maybe,Budget_Student
626,23-27,Female,Tier_2,Student,60k-80k,1,0,0,1,1,1,1,1,0,3-4_days,Commercial_gym,1,1,1,0,0,1,0,0,No,1941,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,Every_2-3_months,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,3,3,5,3,1,1,0,0,1,0,0,Installed_rarely,163,Yes,Casual_Gym_Goer
627,28-32,Female,Tier_2,Salaried_Private,20k-40k,0,1,1,1,0,0,1,0,0,3-4_days,Outdoors,0,1,0,1,1,1,1,0,Yes_occasional,1256,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,Every_6_months,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,3,4,4,1,1,1,1,1,1,1,1,Installed_rarely,1407,Yes,Outdoor_Enthusiast
628,23-27,Male,Tier_1,Business_Owner,20k-40k,1,0,0,0,0,0,0,1,0,5-7_days,Commercial_gym,1,1,1,0,0,0,1,0,No,2284,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,Every_2-3_months,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,3,4,4,4,1,0,1,1,1,0,0,Uses_regularly,2911,Yes,Serious_Athlete
629,18-22,Male,Metro,Salaried_Private,80k-100k,1,1,0,0,0,0,0,1,0,1-2_days,Home,0,1,0,0,1,0,0,0,Yes_occasional,6586,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,Monthly_or_more,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,4,4,1,4,1,0,1,1,1,0,0,Installed_rarely,9464,No,Fashion_First
630,23-27,Male,Tier_2,Business_Owner,60k-80k,0,1,0,1,0,0,0,0,0,3-4_days,Sports_club,0,1,1,1,0,1,0,1,Yes_occasional,3568,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Monthly_or_more,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,5,5,4,2,1,0,1,0,1,0,1,Prefers_3rd_party,4915,Yes,Outdoor_Enthusiast
631,18-22,Male,Tier_2,Student,Below_20k,1,1,1,0,0,0,1,0,0,5-7_days,Online_virtual,1,1,0,1,0,1,0,0,Yes_influences_purchases,734,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,Every_6_months,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,2,4,3,1,0,1,1,0,0,0,Prefers_3rd_party,796,No,Budget_Student
632,28-32,Male,Metro,Salaried_Private,40k-60k,1,1,1,0,0,0,1,0,0,5-7_days,Outdoors,0,0,1,1,1,0,1,1,No,13831,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,Every_6_months,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,4,2,2,4,1,1,1,1,0,1,1,No_mobile_shopping,13543,No,Outdoor_Enthusiast
633,33-35,Male,Tier_2,Student,Above_100k,0,1,1,0,1,1,0,0,0,5-7_days,Outdoors,0,1,1,0,0,0,1,1,No,5395,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,Monthly_or_more,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,3,3,3,2,1,0,1,1,0,1,0,Uses_regularly,9087,No,Serious_Athlete
634,28-32,Male,Tier_1,Salaried_Private,40k-60k,1,0,0,0,0,0,0,0,0,3-4_days,Outdoors,0,0,1,0,1,0,0,1,Yes_occasional,2039,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,Monthly_or_more,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,3,3,4,3,1,1,1,1,1,0,1,Installed_rarely,1765,Yes,Casual_Gym_Goer
635,28-32,Male,Tier_2,Student,60k-80k,1,0,1,0,0,1,1,0,0,5-7_days,Commercial_gym,0,1,1,0,0,0,0,1,No,3883,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,Every_2-3_months,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,3,4,3,3,1,1,1,0,0,0,0,Installed_rarely,4540,Maybe,Serious_Athlete
636,23-27,Male,Metro,Salaried_Private,20k-40k,1,0,0,1,0,1,1,0,0,5-7_days,Commercial_gym,0,1,1,0,0,1,0,0,Yes_occasional,1918,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,Every_2-3_months,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,4,5,2,4,1,0,0,1,0,0,1,Installed_rarely,2671,Yes,Serious_Athlete
637,23-27,Male,Metro,Student,Above_100k,1,0,1,0,0,0,0,1,0,1-2_days,Sports_club,1,0,0,0,0,1,0,0,Yes_influences_purchases,7283,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,Every_6_months,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,2,4,3,3,0,1,1,1,1,0,0,Prefers_3rd_party,10654,No,Fashion_First
638,23-27,Female,Tier_2,Salaried_Private,80k-100k,0,0,1,1,0,1,0,1,0,3-4_days,Commercial_gym,0,0,0,0,0,1,1,0,No,4744,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,Monthly_or_more,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,5,3,3,2,0,0,0,1,0,1,1,Prefers_3rd_party,6485,Yes,Outdoor_Enthusiast
639,33-35,Male,Tier_2,Salaried_Private,40k-60k,0,1,1,0,1,1,1,0,0,5-7_days,Outdoors,1,0,1,1,1,1,0,1,Yes_occasional,1255,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,Every_2-3_months,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,2,3,2,5,1,1,1,1,0,1,1,Uses_regularly,2342,Yes,Outdoor_Enthusiast
640,18-22,Male,Tier_1,Student,Below_20k,1,0,0,0,1,0,0,0,0,3-4_days,Home,1,0,1,1,0,1,0,1,No,346,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,Every_6_months,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,3,4,4,4,0,0,1,0,0,0,1,Installed_rarely,548,Yes,Budget_Student
641,28-32,Male,Metro,Salaried_Private,60k-80k,0,0,0,1,0,1,1,0,0,5-7_days,Outdoors,0,1,1,1,1,1,1,1,Yes_influences_purchases,4522,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,Yearly,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,3,2,3,2,1,0,1,1,1,0,1,Installed_rarely,6004,Yes,Outdoor_Enthusiast
642,28-32,Male,Tier_2,Other,80k-100k,0,1,0,0,0,0,1,1,0,3-4_days,Outdoors,0,0,0,0,1,1,0,0,No,4032,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,Monthly_or_more,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,3,4,4,3,0,1,1,1,1,1,1,Prefers_3rd_party,6230,Yes,Outdoor_Enthusiast
643,28-32,Male,Metro,Student,80k-100k,1,0,0,1,0,0,0,1,0,5-7_days,Commercial_gym,1,0,1,0,0,0,1,0,Yes_influences_purchases,4254,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,Yearly,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,3,5,4,3,1,1,1,1,0,0,0,Installed_rarely,146,Yes,Serious_Athlete
644,28-32,Male,Metro,Salaried_Private,Above_100k,1,0,0,0,0,1,0,0,0,3-4_days,Commercial_gym,1,1,0,1,0,1,0,1,Yes_influences_purchases,4727,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,Every_2-3_months,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,3,4,2,1,0,1,0,0,0,0,Uses_regularly,8400,Yes,Casual_Gym_Goer
645,18-22,Male,Tier_1,Salaried_Private,40k-60k,0,0,0,0,0,1,1,0,0,3-4_days,Online_virtual,1,1,1,0,0,1,0,1,Yes_influences_purchases,14374,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,Monthly_or_more,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,3,2,4,5,1,1,0,1,0,1,1,Uses_regularly,22000,Yes,Fashion_First
